whichBlock,practice,numberReps,taskNameSource,taskTextSource,cueReminderTextSource,whichFace,whichCue,center,surround,rotCenter,rotSurround,blueCenter,blueSurround,ethnicity,male,identity,scramFace,prac_BlockLoop.thisRepN,prac_BlockLoop.thisTrialN,prac_BlockLoop.thisN,prac_BlockLoop.thisIndex,prac_trialLoop.thisRepN,prac_trialLoop.thisTrialN,prac_trialLoop.thisN,prac_trialLoop.thisIndex,prac_cueLoop.thisRepN,prac_cueLoop.thisTrialN,prac_cueLoop.thisN,prac_cueLoop.thisIndex,prac_stimLoop.thisRepN,prac_stimLoop.thisTrialN,prac_stimLoop.thisN,prac_stimLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,cueLoop.thisRepN,cueLoop.thisTrialN,cueLoop.thisN,cueLoop.thisIndex,stimLoop.thisRepN,stimLoop.thisTrialN,stimLoop.thisN,stimLoop.thisIndex,begin_text1.started,begin_text1.stopped,pracImage_center.started,pracImage_center.stopped,pracImage_top.started,pracImage_top.stopped,pracImage_right.started,pracImage_right.stopped,pracImage_bottom.started,pracImage_bottom.stopped,pracImage_left.started,pracImage_left.stopped,begin_keyResp.keys,begin_keyResp.rt,begin_keyResp.started,begin_keyResp.stopped,begin_text2.started,begin_text2.stopped,begin_text1_4.started,begin_text1_4.stopped,pracImage_center_2.started,pracImage_center_2.stopped,pracImage_top_2.started,pracImage_top_2.stopped,pracImage_right_2.started,pracImage_right_2.stopped,pracImage_bottom_2.started,pracImage_bottom_2.stopped,pracImage_left_2.started,pracImage_left_2.stopped,begin_keyResp_4.keys,begin_keyResp_4.rt,begin_keyResp_4.started,begin_keyResp_4.stopped,begin_text2_4.started,begin_text2_4.stopped,begin_text1_3a.started,begin_text1_3a.stopped,begin_text2_3a.started,begin_text2_3a.stopped,begin_keyResp_3a.keys,begin_keyResp_3a.rt,begin_keyResp_3a.started,begin_keyResp_3a.stopped,taskName.started,taskName.stopped,task_Text.started,task_Text.stopped,leftKey_text.started,leftKey_text.stopped,rightKey_text.started,rightKey_text.stopped,task_text5.started,task_text5.stopped,LeftReminder_text.started,LeftReminder_text.stopped,rightReminder_text.started,rightReminder_text.stopped,pracOrMain_keyResp.keys,pracOrMain_keyResp.rt,pracOrMain_keyResp.started,pracOrMain_keyResp.stopped,taskName_2.started,taskName_2.stopped,task_Text_2.started,task_Text_2.stopped,task_text_3.started,task_text_3.stopped,task_text_4.started,task_text_4.stopped,LeftReminder_text_5.started,LeftReminder_text_5.stopped,rightReminder_text_5.started,rightReminder_text_5.stopped,pracOrMain_keyResp_3.keys,pracOrMain_keyResp_3.rt,pracOrMain_keyResp_3.started,pracOrMain_keyResp_3.stopped,RSI,LeftReminder_text_6.started,LeftReminder_text_6.stopped,rightReminder_text_6.started,rightReminder_text_6.stopped,cuePresented_2.started,cuePresented_2.stopped,ISI,corrAns,LeftReminder_text_7.started,LeftReminder_text_7.stopped,rightReminder_text_7.started,rightReminder_text_7.stopped,centerPresented_2.started,centerPresented_2.stopped,topPresented_2.started,topPresented_2.stopped,rightPresented_2.started,rightPresented_2.stopped,bottomPresented_2.started,bottomPresented_2.stopped,leftPresented_2.started,leftPresented_2.stopped,keyResp_2.keys,keyResp_2.corr,keyResp_2.started,keyResp_2.stopped,taskEnd_text.started,taskEnd_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,LeftReminder_text_3.started,LeftReminder_text_3.stopped,rightReminder_text_3.started,rightReminder_text_3.stopped,cuePresented.started,cuePresented.stopped,LeftReminder_text_4.started,LeftReminder_text_4.stopped,rightReminder_text_4.started,rightReminder_text_4.stopped,centerPresented.started,centerPresented.stopped,topPresented.started,topPresented.stopped,rightPresented.started,rightPresented.stopped,bottomPresented.started,bottomPresented.stopped,leftPresented.started,leftPresented.stopped,keyResp.keys,keyResp.corr,keyResp.started,keyResp.stopped,taskEnd_text_2.started,taskEnd_text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2M1_Fa.xlsx,,images/2M1_Fa_OS.jpg,images/2M1_Fa_OS.jpg,0,0,0,0,2,1,1,0,,,,,,,,,,,,,,,,,0,1,1,1,2,7,71,22,,,,,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0340681362725452,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.6081631999987,None,974.6081631999987,None,975.6248240999994,976.624805899999,975.6248240999994,976.624805899999,975.6248240999994,976.624805899999,975.6248240999994,976.624805899999,975.6248240999994,976.624805899999,None,0,975.6248240999994,977.1248225999989,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face2M1_Fa.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,7,71,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4F1_Fa.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,8,72,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1743486973947894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.1748858999999,None,977.1748858999999,None,978.3248059999987,979.3247928000001,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4F1_Fa.xlsx,,images/4F1_Fa_BD.jpg,images/4F1_Fa_BS.jpg,45,0,1,1,4,0,1,0,,,,,,,,,,,,,,,,,0,1,1,1,2,8,72,12,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1422845691382766,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.4248038999995,None,979.4248038999995,None,980.5414542999988,981.5414488999995,980.5414542999988,981.5414488999995,980.5414542999988,981.5414488999995,980.5414542999988,981.5414488999995,980.5414542999988,981.5414488999995,None,0,980.5414542999988,982.0414497999991,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4F1_Fa.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,8,72,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face1M1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,9,73,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1773547094188377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.0914552999984,None,982.0914552999984,None,983.2581222999997,984.2581026999997,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face1M1_Sc.xlsx,,images/1M1_Sc_OS.jpg,images/1M1_Sc_BD.jpg,0,45,0,1,1,1,1,1,,,,,,,,,,,,,,,,,0,1,1,1,2,9,73,3,,,,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1723446893787575,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.3581291999999,None,984.3581291999999,None,985.5081105999998,986.5081073000001,985.5081105999998,986.5081073000001,985.5081105999998,986.5081073000001,985.5081105999998,986.5081073000001,985.5081105999998,986.5081073000001,None,0,985.5081105999998,987.0080913999991,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face1M1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,9,73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3F1_Fa.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,10,74,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.003006012024048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.0580934999998,None,987.0580934999998,None,988.0580912999994,989.0580879999998,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3F1_Fa.xlsx,,images/3F1_Fa_BS.jpg,images/3F1_Fa_BS.jpg,0,0,1,1,3,0,1,0,,,,,,,,,,,,,,,,,0,1,1,1,2,10,74,8,,,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0961923847695392,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.1414222999992,None,989.1414222999992,None,990.2247685999992,991.2247561999993,990.2247685999992,991.2247561999993,990.2247685999992,991.2247561999993,990.2247685999992,991.2247561999993,990.2247685999992,991.2247561999993,None,0,990.2247685999992,991.7247186999994,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3F1_Fa.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,10,74,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3F1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,11,75,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3697394789579158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.7580724999989,None,991.7580724999989,None,993.1247344999992,994.1247540999993,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3F1_Sc.xlsx,,images/3F1_Sc_OS.jpg,images/3F1_Sc_OD.jpg,0,45,0,0,3,0,1,1,,,,,,,,,,,,,,,,,0,1,1,1,2,11,75,25,,,,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4879759519038076,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994.2247545999999,None,994.2247545999999,None,995.6913836999993,996.6913776999991,995.6913836999993,996.6913776999991,995.6913836999993,996.6913776999991,995.6913836999993,996.6913776999991,995.6913836999993,996.6913776999991,None,0,995.6913836999993,997.1913778999988,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3F1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,11,75,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,12,76,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2394789579158316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.2413799999995,None,997.2413799999995,None,998.4746945999996,999.4747167999994,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,images/3M1_Fa_OD.jpg,images/3M1_Fa_OD.jpg,45,45,0,0,3,1,1,0,,,,,,,,,,,,,,,,,0,1,1,1,2,12,76,26,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3376753507014028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.5580542999996,None,999.5580542999996,None,1000.8913545999985,1001.891354899999,1000.8913545999985,1001.891354899999,1000.8913545999985,1001.891354899999,1000.8913545999985,1001.891354899999,1000.8913545999985,1001.891354899999,None,0,1000.8913545999985,1002.3913567,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face3M1_Fa.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,12,76,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4M1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,13,77,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3366733466933867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.4413611999989,None,1002.4413611999989,None,1003.7580139000002,1004.7580207999999,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4M1_Sc.xlsx,,images/4M1_Sc_OS.jpg,images/4M1_Sc_OD.jpg,0,45,0,0,4,1,1,1,,,,,,,,,,,,,,,,,0,1,1,1,2,13,77,15,,,,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0511022044088176,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.8580235999998,None,1004.8580235999998,None,1005.8913206999987,1006.8913524999989,1005.8913206999987,1006.8913524999989,1005.8913206999987,1006.8913524999989,1005.8913206999987,1006.8913524999989,1005.8913206999987,1006.8913524999989,None,0,1005.8913206999987,1007.3913493,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4M1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,13,77,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4F1_Sc.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,14,78,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.283567134268537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.4413466999995,None,1007.4413466999995,None,1008.7246633999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4F1_Sc.xlsx,,images/4F1_Sc_BS.jpg,images/4F1_Sc_BD.jpg,0,45,1,1,4,0,1,1,,,,,,,,,,,,,,,,,0,1,1,1,2,14,78,13,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3627254509018034,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.7913231999992,None,1009.7913231999992,None,1011.1413165999984,1012.1413198999999,1011.1413165999984,1012.1413198999999,1011.1413165999984,1012.1413198999999,1011.1413165999984,1012.1413198999999,1011.1413165999984,1012.1413198999999,None,0,1011.1413165999984,1012.6413113999988,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4F1_Sc.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,14,78,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4F1_Fa.xlsx,SHAPE,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,15,79,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4108216432865732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.6746434999986,None,1012.6746434999986,None,1014.0746382999987,1015.0746341999984,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
shape.xlsx,0,3,SHAPE Game,"



In this game, you have to focus on the SHAPE of the center image

Press the left button with your left index finger, if:

Press the right button with your right index finger, if:


Labels in the lower-left and lower-right of the screen will remind you
which hand to use for which SHAPE. Ignore the color words for now.","






The word SHAPE will be presented before each image to remind you what to do.",face4F1_Fa.xlsx,,images/4F1_Fa_OD.jpg,images/4F1_Fa_OS.jpg,45,0,0,0,4,0,1,0,,,,,,,,,,,,,,,,,0,1,1,1,2,15,79,28,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.370741482965932,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.1579785999984,None,1015.1579785999984,None,1016.5079483999998,1017.5079484999987,1016.5079483999998,1017.5079484999987,1016.5079483999998,1017.5079484999987,1016.5079483999998,1017.5079484999987,1016.5079483999998,1017.5079484999987,None,0,1016.5079483999998,1018.007934199999,,,,,,,,001,2022_Feb_22_0050,multiEF-Inhib,2021.2.3,59.98069821141476,
